PID                 PPID                STAT                ELAPSED             COMMAND
3803848             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803849             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803850             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803851             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803852             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803853             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803854             3803832             S                   29:18               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803855             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803856             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803857             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803858             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803859             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803860             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803861             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803862             3803832             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803917             3800452             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803918             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803922             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803923             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803924             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803925             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803926             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803927             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803928             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803929             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803930             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803931             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803932             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803933             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803934             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803935             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803936             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3803937             3803917             S                   29:17               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804014             3798921             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804032             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804033             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804034             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804035             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804036             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804037             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804038             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804039             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804040             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804181             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804182             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804183             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804184             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804186             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804188             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804189             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804191             3804014             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3804461             3799107             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804479             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804554             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804558             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804562             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804565             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804570             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804572             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804575             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804578             3804461             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804654             3799364             S                   29:16               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804697             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804847             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804848             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804849             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804850             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804851             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804852             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804859             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804870             3804461             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804887             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804888             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804905             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804912             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804923             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804925             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804926             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804927             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804948             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804949             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804950             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804951             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804952             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804953             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804954             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3804955             3804654             S                   29:15               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805968             3800247             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805992             3799851             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805993             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805994             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805995             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805996             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805997             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805998             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3805999             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806000             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806001             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806002             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806003             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806004             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806005             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806006             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806007             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806008             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806009             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806010             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806032             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806033             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806034             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806035             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806036             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806037             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806038             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806039             3805968             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806045             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806046             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806047             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806048             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806049             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806050             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806051             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3806052             3805992             S                   29:13               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
health=200
(Worker_TP5_EP5 pid=1398) [bneck] mode=stock steps=580 dec=1 d2h=1656.448 hash=0.110 meta=0.002 pad=0.154 route=2.772 total=1661.464 n=1 padded=1 max=8192 lookup=(8192, 6144) fake=0 mirror=0/0
(Worker_TP0_EP0 pid=1197) [bneck] mode=stock steps=580 dec=1 d2h=1651.791 hash=0.116 meta=0.002 pad=0.128 route=4.525 total=1656.866 n=1 padded=1 max=8192 lookup=(8192, 6144) fake=0 mirror=0/0
(APIServer pid=484) INFO:     127.0.0.1:35898 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(APIServer pid=484) INFO 09-23 19:50:41 [loggers.py:310] Engine 000: Avg prompt throughput: 101988.9 tokens/s, Avg generation throughput: 0.1 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
(APIServer pid=484) INFO 09-23 19:50:51 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
(APIServer pid=484) INFO:     127.0.0.1:55914 - "GET /health HTTP/1.1" 200 OK
