PID                 PPID                STAT                ELAPSED             COMMAND
3761237             3761218             S                   04:11               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761238             3761218             S                   04:11               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761239             3761218             S                   04:11               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761323             3756662             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761324             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761325             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761326             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761327             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761328             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761329             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761330             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761331             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761332             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761387             3756927             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761390             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761391             3757746             Sl                  04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3761393             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761395             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761396             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761397             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761398             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761402             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761403             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761404             3761323             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3761416             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761417             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761418             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761420             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761421             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761422             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761423             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761424             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761442             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761443             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761444             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761445             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761446             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761447             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761448             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761449             3761387             S                   04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761450             3757469             Sl                  04:10               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3761965             3758247             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761966             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761988             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761989             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761990             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761991             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761992             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761993             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761994             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3761995             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762007             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762008             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762009             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762010             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762011             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762012             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762013             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762014             3761965             S                   04:08               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762126             3757305             S                   04:07               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762127             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762234             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762235             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762236             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762237             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762238             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762239             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762240             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762241             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762259             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762260             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762261             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762262             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762263             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762264             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762265             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762266             3762126             S                   04:06               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762289             3757999             Sl                  04:05               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3762843             3757746             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762844             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762869             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762870             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762871             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762872             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762873             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762874             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762875             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3762876             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763221             3757469             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763320             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763321             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763322             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763323             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763324             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763325             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763326             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763327             3762843             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763328             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763332             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763333             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763334             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763335             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763336             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763337             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763338             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763339             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763340             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763341             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763342             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763343             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763344             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763345             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763346             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3763347             3763221             S                   04:04               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764084             3757999             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764089             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764109             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764110             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764111             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764112             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764113             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764114             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764115             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764116             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764135             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764136             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764137             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764138             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764139             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764140             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764141             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3764142             3764084             S                   04:00               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
PID                 PPID                STAT                ELAPSED             COMMAND
3723119             3723102             Ss                  14:23               sleep infinity
3723915             3723102             Ss                  14:22               bash -lc bash /opt/dsv41/results/ced_d_1m_doublefresh_20260924/inner.sh > /opt/dsv41/results/ced_d_1m_doublefresh_20260924/serve.log 2>&1
3724001             3723915             Sl                  14:22               /usr/local/python3.12.13/bin/python3 /usr/local/python3.12.13/bin/vllm serve /home/l00886679/models/out/v41-flat-verify3 --host 0.0.0.0 --port 18991 --served-model-name deepseek-v41-ced-pd-1m --tensor-parallel-size 8 --enable-expert-parallel --trust-remote-code --dtype bfloat16 --kv-cache-dtype bfloat16 --quantization ascend --max-model-len 1048576 --max-num-seqs 4 --max-num-batched-tokens 8192 --block-size 128 --gpu-memory-utilization 0.92 --additional-config {"enable_engram":true,"enable_cpu_binding":false,"ascend_compilation_config":{"enable_npugraph_ex":true,"enable_static_kernel":false},"multistream_overlap_shared_expert":true,"multistream_dsv4_dsa_overlap":true,"enable_prefill_mc2":false,"enable_mc2_hierarchy_comm":false,"engram_storage":"int8"} --compilation-config {"cudagraph_mode": "FULL_DECODE_ONLY", "cudagraph_capture_sizes": [1,2,3,4,8,12,16,20,24,32]} --no-enable-prefix-caching --model-loader-extra-config {"enable_multithread_load":true,"num_threads":128} --safetensors-load-strategy lazy --limit-mm-per-prompt {"image": 1} --kv-transfer-config {"kv_connector":"MooncakeHybridConnector","kv_role":"kv_consumer","kv_port":"19091","kv_connector_extra_config":{"prefill":{"dp_size":1,"tp_size":8},"decode":{"dp_size":1,"tp_size":8}}} --tokenizer-mode=deepseek_v41 --reasoning-parser=deepseek_v41 --tool-call-parser=deepseek_v41 --enable-auto-tool-choice --default-chat-template-kwargs={"enable_thinking":false}
3725306             3724001             S                   13:56               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.resource_tracker import main;main(40)
3725307             3724001             Sl                  13:56               VLLM::EngineCore
3725488             3725307             Sl                  13:44               VLLM::Worker_TP0_EP0
3725911             3725307             Sl                  13:34               VLLM::Worker_TP1_EP1
3726185             3725307             Sl                  13:24               VLLM::Worker_TP2_EP2
3726472             3725307             Sl                  13:14               VLLM::Worker_TP3_EP3
3726711             3725307             Sl                  13:04               VLLM::Worker_TP4_EP4
3726896             3725307             Sl                  12:54               VLLM::Worker_TP5_EP5
3727172             3725307             Sl                  12:45               VLLM::Worker_TP6_EP6
3727352             3725307             Sl                  12:35               VLLM::Worker_TP7_EP7
3730011             3725911             Sl                  10:59               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730017             3727172             Sl                  10:58               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730057             3726896             Sl                  10:57               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730058             3725488             Sl                  10:57               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=152) --multiprocessing-fork
3730059             3727352             Sl                  10:57               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730216             3725911             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730217             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730218             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730219             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730220             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730221             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730222             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730223             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730224             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730225             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730230             3726185             Sl                  10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730231             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730232             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730233             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730234             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730235             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
